"PID","DAY","ANX1","ANX2","ANX3","ANX4","ANX5","ANX6","RUM1","RUM2","RUM3","LON1","LON2","LON3","LON4","LON5","LON6"
"DISS-3244",3,1,2,1,1,1,2,4,4,4,1,1,1,1,1,1
"DISS-3244",4,1,2,2,1,1,2,4,4,4,1,1,1,1,1,1
"DISS-3244",5,2,2,1,1,1,2,4,4,4,1,1,1,1,1,1
"DISS-3244",6,1,2,2,1,1,2,4,4,4,1,1,1,1,1,1
"DISS-3244",7,1,2,2,1,1,2,4,4,4,1,1,1,2,1,1
"DISS-3245",1,2,3,3,2,2,3,6,6,5,1,1,2,1,1,1
"DISS-3245",2,1,2,1,1,2,3,6,2,5,1,1,1,1,1,1
"DISS-3245",3,2,2,1,1,3,1,1,1,1,1,1,1,2,1,1
"DISS-3245",4,4,2,1,3,3,2,4,4,4,1,1,1,1,1,1
"DISS-3245",5,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1
"DISS-3245",6,3,1,1,3,4,2,3,3,2,1,1,1,1,1,1
"DISS-3245",7,3,1,1,3,3,1,2,2,2,1,1,1,1,1,1
"DISS-3246",1,2,3,2,2,3,3,4,4,4,1,1,2,1,1,1
"DISS-3246",2,1,1,1,3,3,1,4,4,4,1,2,2,1,1,1
"DISS-3246",3,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1
"DISS-3246",4,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1
"DISS-3246",5,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1
"DISS-3246",6,2,3,1,2,2,2,6,5,2,1,1,2,1,1,1
"DISS-3246",7,2,3,2,1,4,2,7,3,3,2,1,1,1,1,1
"DISS-3247",1,2,1,1,2,3,1,4,2,4,1,2,2,1,2,2
"DISS-3247",2,3,1,1,3,4,1,6,3,2,1,1,1,1,1,1
"DISS-3247",3,2,1,1,2,3,1,3,2,2,1,2,1,1,1,1
"DISS-3247",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3247",5,2,1,1,2,2,1,4,2,3,1,2,1,4,1,1
"DISS-3247",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3247",7,2,1,1,3,3,1,2,2,1,1,1,1,1,1,1
"DISS-3248",1,4,1,1,3,4,1,7,4,4,1,1,1,1,1,1
"DISS-3248",2,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3248",3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3248",4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1
"DISS-3248",5,3,2,1,2,2,2,1,1,1,1,1,1,1,1,1
"DISS-3248",6,3,2,2,3,3,2,3,2,2,1,2,1,1,2,2
"DISS-3248",7,2,1,2,3,2,1,1,1,1,2,2,2,2,2,2
"DISS-3249",1,3,1,1,3,3,1,2,2,2,1,1,1,1,1,1
"DISS-3249",2,2,1,1,2,2,1,3,1,2,1,1,1,1,1,1
"DISS-3249",3,2,1,1,2,2,1,4,3,3,1,1,1,1,1,1
"DISS-3249",4,3,1,1,3,2,1,5,5,3,1,1,1,1,1,1
"DISS-3249",5,2,1,1,2,2,1,5,5,2,1,1,1,1,1,1
"DISS-3249",6,3,1,1,2,3,1,3,1,2,1,1,1,1,1,1
"DISS-3249",7,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1
"DISS-3250",1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1
"DISS-3250",2,1,2,2,1,1,2,4,4,4,2,2,3,2,2,1
"DISS-3250",3,1,3,2,1,1,3,7,7,7,4,2,3,3,2,2
"DISS-3250",4,3,2,1,1,4,2,1,1,1,2,2,2,2,2,2
"DISS-3250",5,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1
"DISS-3250",6,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1
"DISS-3250",7,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3251",1,2,3,1,2,3,2,4,4,4,1,2,3,2,1,1
"DISS-3251",2,2,3,1,2,2,2,2,2,2,1,2,2,1,1,1
"DISS-3251",3,2,4,1,2,2,4,5,7,7,1,2,2,2,2,1
"DISS-3251",4,1,4,3,1,2,4,7,6,7,2,3,2,3,2,2
"DISS-3251",5,1,3,2,1,3,4,6,5,6,1,1,1,3,1,1
"DISS-3251",6,2,2,2,2,2,3,4,5,5,1,2,2,1,1,1
"DISS-3251",7,2,2,1,2,2,2,3,3,3,1,1,1,1,1,1
"DISS-3252",1,3,1,1,3,3,2,3,4,4,1,1,1,1,1,1
"DISS-3252",2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1
"DISS-3252",3,1,2,2,1,1,2,4,3,3,2,2,2,2,2,2
"DISS-3252",4,1,2,2,1,1,2,4,4,3,2,2,2,2,2,2
"DISS-3252",5,1,2,2,1,1,2,3,3,3,2,2,2,2,2,2
"DISS-3252",6,2,2,2,2,2,2,4,3,3,2,2,2,2,1,1
"DISS-3252",7,2,1,1,2,2,2,3,3,3,1,1,1,1,1,1
"DISS-3253",1,2,2,2,3,2,2,3,2,2,2,3,3,1,2,2
"DISS-3253",2,3,1,1,2,2,1,1,1,1,2,3,1,1,1,2
"DISS-3253",3,2,2,1,2,3,2,3,2,1,2,2,2,2,3,3
"DISS-3253",4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
"DISS-3253",5,2,3,3,2,2,2,3,4,3,2,2,1,2,2,2
"DISS-3253",6,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2
"DISS-3253",7,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1
"DISS-3254",1,4,2,1,4,3,1,2,2,2,1,1,1,1,1,1
"DISS-3254",2,3,2,3,2,2,3,6,6,6,1,1,1,1,1,1
"DISS-3254",3,2,2,3,2,2,3,4,4,5,1,1,1,2,1,1
"DISS-3254",4,2,1,2,2,2,2,4,4,5,1,1,1,2,1,1
"DISS-3254",5,4,1,2,3,3,1,2,2,2,1,1,1,1,1,1
"DISS-3254",6,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1
"DISS-3254",7,4,1,1,3,3,1,1,1,1,1,2,1,1,1,2
"DISS-3255",1,3,2,1,2,3,1,5,4,4,1,1,1,1,1,1
"DISS-3255",2,3,1,1,3,3,2,1,2,1,1,1,3,3,3,1
"DISS-3255",3,3,3,3,2,2,3,4,4,4,1,3,2,2,3,3
"DISS-3255",4,3,3,2,3,3,3,1,1,3,1,2,1,1,1,1
"DISS-3255",5,2,1,1,2,2,2,4,4,4,1,1,3,3,1,1
"DISS-3255",6,3,1,1,3,1,1,4,4,5,2,1,1,1,1,1
"DISS-3255",7,3,1,2,3,3,1,1,1,1,1,1,1,3,2,1
"DISS-3256",1,1,2,3,1,3,4,7,3,4,3,2,2,3,3,2
"DISS-3256",2,1,1,2,1,3,2,7,7,7,1,1,1,1,1,1
"DISS-3256",3,1,2,4,1,2,4,4,4,4,1,1,1,1,1,1
"DISS-3256",4,1,3,4,1,1,4,7,7,7,1,1,5,3,1,1
"DISS-3256",5,1,2,4,1,1,4,4,4,4,1,1,2,1,1,1
"DISS-3256",6,3,1,1,3,3,2,3,3,3,1,1,1,1,1,1
"DISS-3256",7,2,1,1,2,2,1,4,4,4,1,1,1,1,1,1
"DISS-3257",1,2,1,1,1,1,2,4,4,4,2,2,2,2,2,2
"DISS-3257",2,1,1,1,2,1,2,2,2,3,2,1,1,1,1,1
"DISS-3257",3,2,2,1,1,2,2,2,2,1,3,2,3,3,2,5
"DISS-3257",4,2,1,1,1,2,3,3,2,2,2,1,1,1,1,1
"DISS-3257",5,2,4,1,1,1,4,3,2,1,3,2,2,3,3,5
"DISS-3257",6,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1
"DISS-3257",7,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1
"DISS-3258",1,4,1,2,4,3,1,4,2,3,1,1,1,1,1,1
"DISS-3258",2,4,1,2,4,3,1,3,3,3,1,1,2,2,1,1
"DISS-3258",3,4,1,1,4,3,1,2,1,1,1,1,4,2,1,1
"DISS-3258",4,3,1,2,3,3,1,3,1,1,1,1,4,2,1,1
"DISS-3258",5,3,1,2,3,3,1,2,2,2,1,1,3,1,1,1
"DISS-3258",6,4,1,1,4,4,1,2,1,1,1,1,3,1,1,1
"DISS-3258",7,4,1,1,4,4,1,2,3,2,1,1,2,1,1,1
"DISS-3259",1,4,1,1,3,3,1,2,2,4,1,1,1,1,1,1
"DISS-3259",2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1
"DISS-3259",3,2,3,2,1,1,1,3,3,3,2,2,2,1,1,1
"DISS-3259",4,3,2,1,1,2,2,4,4,4,2,2,2,2,2,2
"DISS-3259",5,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1
"DISS-3259",6,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1
"DISS-3259",7,4,1,1,4,4,1,3,3,3,1,1,1,1,1,1
"DISS-3260",1,4,1,1,4,4,1,4,1,1,1,1,1,1,1,1
"DISS-3260",2,3,1,1,3,3,2,4,2,2,1,3,3,3,3,3
"DISS-3260",3,2,1,1,2,2,2,4,4,4,1,2,2,2,2,2
"DISS-3260",4,2,1,1,2,3,1,1,1,1,1,1,2,1,1,1
"DISS-3260",5,4,1,1,4,3,2,4,3,5,1,1,1,1,1,1
"DISS-3260",6,2,2,2,2,4,2,4,6,6,2,2,2,1,2,1
"DISS-3260",7,2,1,1,2,3,2,1,3,3,1,1,1,1,1,2
"DISS-3261",1,2,2,1,3,3,1,1,1,1,1,1,2,1,1,1
"DISS-3261",2,1,1,1,3,3,1,2,2,4,1,1,1,1,1,1
"DISS-3261",3,4,1,1,4,4,3,1,1,1,2,1,1,1,1,1
"DISS-3261",4,3,2,1,3,3,2,4,4,4,1,1,1,1,1,1
"DISS-3261",5,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1
"DISS-3261",6,3,1,3,3,3,2,2,5,5,2,1,2,2,1,3
"DISS-3261",7,3,3,3,3,3,3,4,4,4,3,1,1,1,1,1
"DISS-3262",1,2,3,1,1,1,1,4,4,4,3,2,1,1,2,2
"DISS-3262",2,1,2,2,2,3,1,1,1,3,1,2,2,2,2,2
"DISS-3262",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3262",4,3,1,1,3,3,1,4,2,2,1,1,1,1,1,1
"DISS-3262",5,2,2,2,2,2,2,1,5,4,1,1,1,1,1,2
"DISS-3262",6,3,1,2,4,3,1,4,6,5,1,1,2,4,1,1
"DISS-3262",7,2,3,2,3,1,3,4,5,5,2,3,1,2,5,5
"DISS-3263",1,2,3,1,2,2,3,6,5,1,1,1,3,1,1,1
"DISS-3263",2,1,4,2,1,2,4,6,6,3,1,1,2,1,1,1
"DISS-3263",3,1,4,3,1,2,4,4,2,2,1,1,2,1,2,1
"DISS-3263",4,1,4,4,1,2,4,7,7,7,1,1,3,1,1,1
"DISS-3263",5,3,2,2,3,3,2,4,4,1,1,1,1,1,1,1
"DISS-3263",6,3,1,1,3,4,2,3,3,2,1,1,2,1,1,1
"DISS-3263",7,2,4,4,2,3,4,7,7,1,1,1,1,1,1,1
"DISS-3264",1,3,1,1,3,4,1,5,3,3,2,1,1,1,3,1
"DISS-3264",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3264",3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"DISS-3264",4,3,2,2,3,2,3,2,1,2,2,2,2,2,2,2
"DISS-3264",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"DISS-3264",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3264",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3265",1,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1
"DISS-3265",2,3,1,1,2,2,2,3,2,2,1,1,1,1,1,1
"DISS-3265",3,3,1,2,3,3,2,3,3,3,1,1,2,1,1,1
"DISS-3265",4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
"DISS-3265",5,2,2,1,2,2,2,3,3,3,2,1,1,1,1,1
"DISS-3265",6,2,2,2,2,2,2,3,4,3,2,2,2,2,1,2
"DISS-3265",7,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2
"DISS-3266",1,2,3,3,2,1,3,6,5,5,1,2,1,1,2,1
"DISS-3266",2,1,4,3,1,1,3,5,6,6,2,2,1,1,2,1
"DISS-3266",3,1,3,2,1,1,4,5,5,5,1,2,1,2,2,2
"DISS-3266",4,1,4,3,1,1,2,6,5,5,2,2,3,2,2,2
"DISS-3266",5,1,4,2,1,1,4,5,2,6,1,1,1,1,1,1
"DISS-3266",6,2,1,3,2,1,4,7,7,7,1,1,1,1,1,2
"DISS-3266",7,2,4,2,2,3,3,4,5,3,1,1,2,2,1,2
"DISS-3267",1,4,3,2,3,3,4,7,4,6,4,5,4,4,5,4
"DISS-3267",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISS-3267",3,4,4,1,4,3,4,7,7,7,5,4,4,4,4,5
"DISS-3267",4,4,4,2,4,4,2,7,7,4,5,5,4,1,3,2
"DISS-3267",5,3,4,3,3,3,3,5,5,4,4,5,4,4,5,4
"DISS-3267",6,4,4,2,4,3,3,4,6,6,4,4,4,4,5,4
"DISS-3267",7,4,3,3,4,2,3,5,6,6,3,5,4,4,3,5
